page,name,rating,date,snippet,snippet_baku,tokens,stemmed_tokens,positive_count,negative_count,sentiment_label
27,rigel dzikrullah,5.0,4 tahun lalu,richeese disini udah lama masih ada hingga 2020,richeese disini udah lama masih ada hingga 2020,"['richeese', 'disini', 'udah', 'lama', 'masih', 'ada', 'hingga', '2020']","['richeese', 'sini', 'udah', 'lama', 'masih', 'ada', 'hingga', '2020']",0,1,negatif
27,ficay r,5.0,6 tahun lalu,tempatnya nyaman harga 20k 50k rasa tidak perlu diragukan lagi banyak varian menu makanan minuman desert,tempatnya nyaman harga 20k 50k rasa tidak perlu diragukan lagi banyak varian menu makanan minuman desert,"['tempatnya', 'nyaman', 'harga', '20k', '50k', 'rasa', 'tidak', 'perlu', 'diragukan', 'lagi', 'banyak', 'varian', 'menu', 'makanan', 'minuman', 'desert']","['tempat', 'nyaman', 'harga', '20k', '50k', 'rasa', 'tidak', 'perlu', 'ragu', 'lagi', 'banyak', 'varian', 'menu', 'makan', 'minum', 'desert']",1,1,netral
28,afiat sukmaraga,4.0,2 tahun lalu,inikah cinta paling sering dilalui kendaraan paling hina negeri hijaunya pepohonan antara mereka tidak menindak tegas paham,inikah cinta paling sering dilalui kendaraan paling hina negeri hijaunya pepohonan antara mereka tidak menindak tegas paham,"['inikah', 'cinta', 'paling', 'sering', 'dilalui', 'kendaraan', 'paling', 'hina', 'negeri', 'hijaunya', 'pepohonan', 'antara', 'mereka', 'tidak', 'menindak', 'tegas', 'paham']","['ini', 'cinta', 'paling', 'sering', 'lalu', 'kendara', 'paling', 'hina', 'negeri', 'hijau', 'pohon', 'antara', 'mereka', 'tidak', 'tindak', 'tegas', 'paham']",0,1,negatif
28,nindy siregar,5.0,5 tahun lalu,dulu gak suka saus kejunya tp makin kesini malah makin sukasampe pesen double muluu hihihi,dulu tidak suka saus kejunya tapi makin kesini malah makin sukasampe pesen double muluu hihihi,"['dulu', 'tidak', 'suka', 'saus', 'kejunya', 'tapi', 'makin', 'kesini', 'malah', 'makin', 'sukasampe', 'pesen', 'double', 'muluu', 'hihihi']","['dulu', 'tidak', 'suka', 'saus', 'keju', 'tapi', 'makin', 'kesini', 'malah', 'makin', 'sukasampe', 'sen', 'double', 'muluu', 'hihihi']",1,1,netral
28,dewi pondria,5.0,5 tahun lalu,saran yaaaklo bulan ramadhan mau buka puasa dsnisebaiknya anda cari meja mulai abis dhuhurhahaha,saran yaaaklo bulan ramadhan mau buka puasa dsnisebaiknya anda cari meja mulai abis dhuhurhahaha,"['saran', 'yaaaklo', 'bulan', 'ramadhan', 'mau', 'buka', 'puasa', 'dsnisebaiknya', 'anda', 'cari', 'meja', 'mulai', 'abis', 'dhuhurhahaha']","['saran', 'yaaaklo', 'bulan', 'ramadhan', 'mau', 'buka', 'puasa', 'dsnisebaiknya', 'anda', 'cari', 'meja', 'mulai', 'abis', 'dhuhurhahaha']",0,0,netral
28,pisangkeju arjuna,1.0,3 tahun lalu,oke sih tapi karyawatinya harus diganti pelayanannya jutek bgt masak pembeli bentak2 kek ngusir pengemis aja,oke sih tapi karyawatinya harus diganti pelayanannya jutek sekali masak pembeli bentak2 kek ngusir pengemis aja,"['oke', 'sih', 'tapi', 'karyawatinya', 'harus', 'diganti', 'pelayanannya', 'jutek', 'sekali', 'masak', 'pembeli', 'bentak2', 'kek', 'ngusir', 'pengemis', 'aja']","['oke', 'sih', 'tapi', 'karyawatinya', 'harus', 'ganti', 'layan', 'jutek', 'sekali', 'masak', 'beli', 'bentak2', 'kek', 'ngusir', 'emis', 'aja']",0,1,negatif
28,vee aflah,5.0,6 tahun lalu,ayamnya nagih banget apalagi ada tempat duduk pinggir kaca suka banget sambil ngliatin mobil2 bawah,ayamnya nagih sekali apalagi ada tempat duduk pinggir kaca suka sekali sambil ngliatin mobil2 bawah,"['ayamnya', 'nagih', 'sekali', 'apalagi', 'ada', 'tempat', 'duduk', 'pinggir', 'kaca', 'suka', 'sekali', 'sambil', 'ngliatin', 'mobil2', 'bawah']","['ayam', 'nagih', 'sekali', 'apalagi', 'ada', 'tempat', 'duduk', 'pinggir', 'kaca', 'suka', 'sekali', 'sambil', 'ngliatin', 'mobil2', 'bawah']",2,0,positif
28,seliana febrianti,5.0,6 tahun lalu,jatuh cinta berkali kali hehe bagi suka makan pedes nih richeese factory walau udah berkalikali habis makan kepedesan tapi tetep pengen makan terus cobain yaa gaes,jatuh cinta berkali kali hehe bagi suka makan pedes nih richeese factory walau udah berkalikali habis makan kepedesan tapi tetep pengen makan terus cobain yaa gaes,"['jatuh', 'cinta', 'berkali', 'kali', 'hehe', 'bagi', 'suka', 'makan', 'pedes', 'nih', 'richeese', 'factory', 'walau', 'udah', 'berkalikali', 'habis', 'makan', 'kepedesan', 'tapi', 'tetep', 'pengen', 'makan', 'terus', 'cobain', 'yaa', 'gaes']","['jatuh', 'cinta', 'kali', 'kali', 'hehe', 'bagi', 'suka', 'makan', 'pedes', 'nih', 'richeese', 'factory', 'walau', 'udah', 'berkalikali', 'habis', 'makan', 'kepedesan', 'tapi', 'tetep', 'ken', 'makan', 'terus', 'cobain', 'yaa', 'gaes']",1,0,positif
28,michael charlie,5.0,2 tahun lalu,untuk soal rasa sesuai sop seperti pada store richeese lainnya kebersihan mantap kualitas rasa mantap,untuk soal rasa sesuai sop seperti pada store richeese lainnya kebersihan mantap kualitas rasa mantap,"['untuk', 'soal', 'rasa', 'sesuai', 'sop', 'seperti', 'pada', 'store', 'richeese', 'lainnya', 'kebersihan', 'mantap', 'kualitas', 'rasa', 'mantap']","['untuk', 'soal', 'rasa', 'sesuai', 'sop', 'seperti', 'pada', 'store', 'richeese', 'lain', 'bersih', 'mantap', 'kualitas', 'rasa', 'mantap']",3,0,positif
28,abi tristan,4.0,5 tahun lalu,harus pinter2 nyari tempat dulu baru order makanan soalnya bnyk ngantri kadang sampek panjang,harus pinter2 nyari tempat dulu baru order makanan soalnya bnyk ngantri kadang sampek panjang,"['harus', 'pinter2', 'nyari', 'tempat', 'dulu', 'baru', 'order', 'makanan', 'soalnya', 'bnyk', 'ngantri', 'kadang', 'sampek', 'panjang']","['harus', 'pinter2', 'nyari', 'tempat', 'dulu', 'baru', 'order', 'makan', 'soal', 'bnyk', 'ngantri', 'kadang', 'sampek', 'panjang']",0,0,netral
28,neva nur afif,5.0,6 tahun lalu,pengunjung banyak sangat ramai terutama hari libur apalagi kalo mau makan disana harus antri tpat duduk dulu,pengunjung banyak sangat ramai terutama hari libur apalagi kalo mau makan disana harus antri tpat duduk dulu,"['pengunjung', 'banyak', 'sangat', 'ramai', 'terutama', 'hari', 'libur', 'apalagi', 'kalo', 'mau', 'makan', 'disana', 'harus', 'antri', 'tpat', 'duduk', 'dulu']","['unjung', 'banyak', 'sangat', 'ramai', 'utama', 'hari', 'libur', 'apalagi', 'kalo', 'mau', 'makan', 'sana', 'harus', 'antri', 'tpat', 'duduk', 'dulu']",0,0,netral
28,agus harimawan,4.0,6 bulan lalu,coba deh kesini enak pokoknya,coba deh kesini enak pokoknya,"['coba', 'deh', 'kesini', 'enak', 'pokoknya']","['coba', 'deh', 'kesini', 'enak', 'pokok']",1,0,positif
29,desy linawati,4.0,4 tahun lalu,tempatnya lumayan rame kadang2 malah penuh tempt duduknyaunt rasa seperti biasanya recheese,tempatnya lumayan rame kadang2 malah penuh tempt duduknyaunt rasa seperti biasanya recheese,"['tempatnya', 'lumayan', 'rame', 'kadang2', 'malah', 'penuh', 'tempt', 'duduknyaunt', 'rasa', 'seperti', 'biasanya', 'recheese']","['tempat', 'lumayan', 'rame', 'kadang2', 'malah', 'penuh', 'tempt', 'duduknyaunt', 'rasa', 'seperti', 'biasa', 'recheese']",0,0,netral
29,a afifah,3.0,6 tahun lalu,sebenernya enak sih cuma karena aku gak terlalu sukaaa gak bisa kasih 5 bintang,sebenernya enak sih cuman karena aku tidak terlalu sukaaa tidak bisa kasih 5 bintang,"['sebenernya', 'enak', 'sih', 'cuman', 'karena', 'aku', 'tidak', 'terlalu', 'sukaaa', 'tidak', 'bisa', 'kasih', '5', 'bintang']","['sebenernya', 'enak', 'sih', 'cuman', 'karena', 'aku', 'tidak', 'terlalu', 'sukaaa', 'tidak', 'bisa', 'kasih', '5', 'bintang']",1,2,negatif
29,rama suryadarma,5.0,2 tahun lalu,rasa fire chicken enak pedasnya kerasa tambah unik kalo ditambah cocolan keju,rasa fire chicken enak pedasnya kerasa tambah unik kalo ditambah cocolan keju,"['rasa', 'fire', 'chicken', 'enak', 'pedasnya', 'kerasa', 'tambah', 'unik', 'kalo', 'ditambah', 'cocolan', 'keju']","['rasa', 'fire', 'chicken', 'enak', 'pedas', 'rasa', 'tambah', 'unik', 'kalo', 'tambah', 'cocol', 'keju']",1,0,positif
29,bang jack,5.0,6 tahun lalu,huh hah huh hah pedesss gilaaaa itu tuh paket hott pedesnya gila tpi bkin nagih hohoho selmat mencoba y gaes,huh hah huh hah pedesss gilaaaa itu tuh paket hott pedesnya gila tapi bkin nagih hohoho selmat mencoba y gaes,"['huh', 'hah', 'huh', 'hah', 'pedesss', 'gilaaaa', 'itu', 'tuh', 'paket', 'hott', 'pedesnya', 'gila', 'tapi', 'bkin', 'nagih', 'hohoho', 'selmat', 'mencoba', 'y', 'gaes']","['huh', 'hah', 'huh', 'hah', 'pedesss', 'gilaaaa', 'itu', 'tuh', 'paket', 'hott', 'pedesnya', 'gila', 'tapi', 'bkin', 'nagih', 'hohoho', 'selmat', 'coba', 'y', 'gaes']",1,0,positif
29,opiapia maulani,5.0,2 tahun lalu,makanan enak sekalii pelayannya ramah sekali,makanan enak sekalii pelayannya ramah sekali,"['makanan', 'enak', 'sekalii', 'pelayannya', 'ramah', 'sekali']","['makan', 'enak', 'sekali', 'layan', 'ramah', 'sekali']",2,0,positif
29,okkie prabowo,4.0,6 tahun lalu,enak ayamnya plus ada keju cobain level pedes deh klo kuat,enak ayamnya plus ada keju cobain level pedes deh kalau kuat,"['enak', 'ayamnya', 'plus', 'ada', 'keju', 'cobain', 'level', 'pedes', 'deh', 'kalau', 'kuat']","['enak', 'ayam', 'plus', 'ada', 'keju', 'cobain', 'level', 'pedes', 'deh', 'kalau', 'kuat']",1,0,positif
29,citra margaretha prastiyono,5.0,7 tahun lalu,paling suka ayam richeese levellevel ditambah lagi saus kejunya ga ada tandingannyahm top banget,paling suka ayam richeese levellevel ditambah lagi saus kejunya tidak ada tandingannyahm top sekali,"['paling', 'suka', 'ayam', 'richeese', 'levellevel', 'ditambah', 'lagi', 'saus', 'kejunya', 'tidak', 'ada', 'tandingannyahm', 'top', 'sekali']","['paling', 'suka', 'ayam', 'richeese', 'levellevel', 'tambah', 'lagi', 'saus', 'keju', 'tidak', 'ada', 'tandingannyahm', 'top', 'sekali']",1,1,netral
29,bayu rendra,4.0,2 tahun lalu,kalo menunya sih favorit tapi untuk tempat biasa banget dibandingkan cabang lainnya,kalo menunya sih favorit tapi untuk tempat biasa sekali dibandingkan cabang lainnya,"['kalo', 'menunya', 'sih', 'favorit', 'tapi', 'untuk', 'tempat', 'biasa', 'sekali', 'dibandingkan', 'cabang', 'lainnya']","['kalo', 'menu', 'sih', 'favorit', 'tapi', 'untuk', 'tempat', 'biasa', 'sekali', 'banding', 'cabang', 'lain']",0,0,netral
29,umi blume,3.0,4 tahun lalu,ternyata untuk promo masing2 outlet punya kebijakan sendiri2 tidak semuanya ada promo untuk makan tempat atau bawa pulang,ternyata untuk promo masing2 outlet punya kebijakan sendiri2 tidak semuanya ada promo untuk makan tempat atau bawa pulang,"['ternyata', 'untuk', 'promo', 'masing2', 'outlet', 'punya', 'kebijakan', 'sendiri2', 'tidak', 'semuanya', 'ada', 'promo', 'untuk', 'makan', 'tempat', 'atau', 'bawa', 'pulang']","['nyata', 'untuk', 'promo', 'masing2', 'outlet', 'punya', 'bijak', 'sendiri2', 'tidak', 'semua', 'ada', 'promo', 'untuk', 'makan', 'tempat', 'atau', 'bawa', 'pulang']",0,1,negatif
29,rumah vie,4.0,5 tahun lalu,tempatnya foodcourt royal plazatempatnya enak paling suka duduk sebelah jendela bisa liat luar mall,tempatnya foodcourt royal plazatempatnya enak paling suka duduk sebelah jendela bisa liat luar mall,"['tempatnya', 'foodcourt', 'royal', 'plazatempatnya', 'enak', 'paling', 'suka', 'duduk', 'sebelah', 'jendela', 'bisa', 'liat', 'luar', 'mall']","['tempat', 'foodcourt', 'royal', 'plazatempatnya', 'enak', 'paling', 'suka', 'duduk', 'belah', 'jendela', 'bisa', 'liat', 'luar', 'mall']",2,0,positif
30,rizki syafriadhi,4.0,6 tahun lalu,tempatnya tidak semua nyaman tapi wajar sih soalnya rame enak makanan diperbaiki kebersihan,tempatnya tidak semua nyaman tapi wajar sih soalnya rame enak makanan diperbaiki kebersihan,"['tempatnya', 'tidak', 'semua', 'nyaman', 'tapi', 'wajar', 'sih', 'soalnya', 'rame', 'enak', 'makanan', 'diperbaiki', 'kebersihan']","['tempat', 'tidak', 'semua', 'nyaman', 'tapi', 'wajar', 'sih', 'soal', 'rame', 'enak', 'makan', 'baik', 'bersih']",4,1,positif
30,eaf arief,4.0,6 tahun lalu,klo bosen sma ayam kfc bisa dicoba ini pedesnya mayan wlupun gak pedes bgt,kalau bosen sma ayam kfc bisa dicoba ini pedesnya mayan wlupun tidak pedes sekali,"['kalau', 'bosen', 'sma', 'ayam', 'kfc', 'bisa', 'dicoba', 'ini', 'pedesnya', 'mayan', 'wlupun', 'tidak', 'pedes', 'sekali']","['kalau', 'bosen', 'sma', 'ayam', 'kfc', 'bisa', 'coba', 'ini', 'pedesnya', 'mayan', 'wlupun', 'tidak', 'pedes', 'sekali']",0,1,negatif
30,novi febriyanti,4.0,6 tahun lalu,tempat duduknya kurang banyak combo fire disini kurang pedes level 3 sini gk sepedas richeese level 3 tunjungan plaza,tempat duduknya kurang banyak combo fire disini kurang pedes level 3 sini gk sepedas richeese level 3 tunjungan plaza,"['tempat', 'duduknya', 'kurang', 'banyak', 'combo', 'fire', 'disini', 'kurang', 'pedes', 'level', '3', 'sini', 'gk', 'sepedas', 'richeese', 'level', '3', 'tunjungan', 'plaza']","['tempat', 'duduk', 'kurang', 'banyak', 'combo', 'fire', 'sini', 'kurang', 'pedes', 'level', '3', 'sini', 'gk', 'sepedas', 'richeese', 'level', '3', 'tunjung', 'plaza']",0,2,negatif
30,deasy eka sary,4.0,6 tahun lalu,tempatnya bersih luas sih tinggal pilih mau dimana makannya penting jangan atas genteng haha,tempatnya bersih luas sih tinggal pilih mau dimana makannya penting jangan atas genteng haha,"['tempatnya', 'bersih', 'luas', 'sih', 'tinggal', 'pilih', 'mau', 'dimana', 'makannya', 'penting', 'jangan', 'atas', 'genteng', 'haha']","['tempat', 'bersih', 'luas', 'sih', 'tinggal', 'pilih', 'mau', 'mana', 'makan', 'penting', 'jangan', 'atas', 'genteng', 'haha']",2,0,positif
30,andik febriansyah,4.0,5 tahun lalu,kalo lagi promo antrinya udah kaya antrian masuk konser atau pertandingan sepak bola ya,kalo lagi promo antrinya udah kaya antrian masuk konser atau pertandingan sepak bola ya,"['kalo', 'lagi', 'promo', 'antrinya', 'udah', 'kaya', 'antrian', 'masuk', 'konser', 'atau', 'pertandingan', 'sepak', 'bola', 'ya']","['kalo', 'lagi', 'promo', 'antri', 'udah', 'kaya', 'antri', 'masuk', 'konser', 'atau', 'tanding', 'sepak', 'bola', 'ya']",0,0,netral
30,syaifuddin moh,5.0,2 tahun lalu,mantab rasanya enak,mantap rasanya enak,"['mantap', 'rasanya', 'enak']","['mantap', 'rasa', 'enak']",2,0,positif
30,alawialazizi,4.0,6 tahun lalu,rasanya mantap cuman kalau kesana pas hari sabtu maupun minggu sering tidak dapat tempat duduk,rasanya mantap cuman kalau kesana pas hari sabtu maupun minggu sering tidak dapat tempat duduk,"['rasanya', 'mantap', 'cuman', 'kalau', 'kesana', 'pas', 'hari', 'sabtu', 'maupun', 'minggu', 'sering', 'tidak', 'dapat', 'tempat', 'duduk']","['rasa', 'mantap', 'cuman', 'kalau', 'kesana', 'pas', 'hari', 'sabtu', 'maupun', 'minggu', 'sering', 'tidak', 'dapat', 'tempat', 'duduk']",1,1,netral
30,tri kusumaningsih,5.0,6 tahun lalu,so nyum cocok untuk penyuka pedas saat weekend antrian bisa mengular panjang sekali,so nyum cocok untuk penyuka pedas saat weekend antrian bisa mengular panjang sekali,"['so', 'nyum', 'cocok', 'untuk', 'penyuka', 'pedas', 'saat', 'weekend', 'antrian', 'bisa', 'mengular', 'panjang', 'sekali']","['so', 'nyum', 'cocok', 'untuk', 'suka', 'pedas', 'saat', 'weekend', 'antri', 'bisa', 'ular', 'panjang', 'sekali']",1,0,positif
30,ryant malinda,5.0,7 tahun lalu,fire chicken with saus kejunya recomended bagi kalian penggemar makanan pedas silahkan coba,fire chicken with saus kejunya recomended bagi kalian penggemar makanan pedas silahkan coba,"['fire', 'chicken', 'with', 'saus', 'kejunya', 'recomended', 'bagi', 'kalian', 'penggemar', 'makanan', 'pedas', 'silahkan', 'coba']","['fire', 'chicken', 'with', 'saus', 'keju', 'recomended', 'bagi', 'kalian', 'gemar', 'makan', 'pedas', 'silah', 'coba']",0,0,netral
30,muhammad yusuf ardiansyah,5.0,7 tahun lalu,saya sangat puas saat makan disini,saya sangat puas saat makan disini,"['saya', 'sangat', 'puas', 'saat', 'makan', 'disini']","['saya', 'sangat', 'puas', 'saat', 'makan', 'sini']",1,0,positif
31,faisal anwar,5.0,6 tahun lalu,richeese factory terletak lt3 food court royal plaza lokasi menyuguhkan view sangat bagus sambil makan bisa lihat pemandangan sekitar dari atas,richeese factory terletak lt3 food court royal plaza lokasi menyuguhkan view sangat bagus sambil makan bisa lihat pemandangan sekitar dari atas,"['richeese', 'factory', 'terletak', 'lt3', 'food', 'court', 'royal', 'plaza', 'lokasi', 'menyuguhkan', 'view', 'sangat', 'bagus', 'sambil', 'makan', 'bisa', 'lihat', 'pemandangan', 'sekitar', 'dari', 'atas']","['richeese', 'factory', 'letak', 'lt3', 'food', 'court', 'royal', 'plaza', 'lokasi', 'suguh', 'view', 'sangat', 'bagus', 'sambil', 'makan', 'bisa', 'lihat', 'pandang', 'sekitar', 'dari', 'atas']",1,0,positif
31,muhammad priyagung wicaksono,5.0,6 tahun lalu,menunya super pedas level 5 sangat ramai pada saat malam minggu ataupun tanggal muda,menunya super pedas level 5 sangat ramai pada saat malam minggu ataupun tanggal muda,"['menunya', 'super', 'pedas', 'level', '5', 'sangat', 'ramai', 'pada', 'saat', 'malam', 'minggu', 'ataupun', 'tanggal', 'muda']","['menu', 'super', 'pedas', 'level', '5', 'sangat', 'ramai', 'pada', 'saat', 'malam', 'minggu', 'atau', 'tanggal', 'muda']",0,0,netral
31,defri prasetyo,5.0,8 bulan lalu,nyaman untuk makan bersama keluarga,nyaman untuk makan bersama keluarga,"['nyaman', 'untuk', 'makan', 'bersama', 'keluarga']","['nyaman', 'untuk', 'makan', 'sama', 'keluarga']",1,0,positif
31,annas syah,5.0,seminggu lalu,favorit,favorit,['favorit'],['favorit'],0,0,netral
31,riski septi anto,2.0,6 tahun lalu,level 3 diroyal tidak pedas sama sekali sauce sedikit sekali beda tp level 3 sudah pedas,level 3 diroyal tidak pedas sama sekali sauce sedikit sekali beda tapi level 3 sudah pedas,"['level', '3', 'diroyal', 'tidak', 'pedas', 'sama', 'sekali', 'sauce', 'sedikit', 'sekali', 'beda', 'tapi', 'level', '3', 'sudah', 'pedas']","['level', '3', 'royal', 'tidak', 'pedas', 'sama', 'sekali', 'sauce', 'sedikit', 'sekali', 'beda', 'tapi', 'level', '3', 'sudah', 'pedas']",0,2,negatif
31,choliz electro,5.0,6 tahun lalu,fire chicken terbaik walaupun banyak meniru tapi tetap disini paling enak apalagi saus kejunya mantaaappppp,fire chicken terbaik walaupun banyak meniru tapi tetap disini paling enak apalagi saus kejunya mantaaappppp,"['fire', 'chicken', 'terbaik', 'walaupun', 'banyak', 'meniru', 'tapi', 'tetap', 'disini', 'paling', 'enak', 'apalagi', 'saus', 'kejunya', 'mantaaappppp']","['fire', 'chicken', 'baik', 'walaupun', 'banyak', 'tiru', 'tapi', 'tetap', 'sini', 'paling', 'enak', 'apalagi', 'saus', 'keju', 'mantaaappppp']",2,0,positif
31,taro yaki,4.0,5 tahun lalu,tempat makan gabung food court lantai 3,tempat makan gabung food court lantai 3,"['tempat', 'makan', 'gabung', 'food', 'court', 'lantai', '3']","['tempat', 'makan', 'gabung', 'food', 'court', 'lantai', '3']",0,0,netral
31,siti rochmah,4.0,5 tahun lalu,suka sih sama pelayananya tapikurang suka sma rasanya karena sya ngga suka jenis saosan hehe,suka sih sama pelayananya tapikurang suka sma rasanya karena sya tidak suka jenis saosan hehe,"['suka', 'sih', 'sama', 'pelayananya', 'tapikurang', 'suka', 'sma', 'rasanya', 'karena', 'sya', 'tidak', 'suka', 'jenis', 'saosan', 'hehe']","['suka', 'sih', 'sama', 'pelayananya', 'tapikurang', 'suka', 'sma', 'rasa', 'karena', 'sya', 'tidak', 'suka', 'jenis', 'saosan', 'hehe']",3,1,positif
31,yunia damayanti,5.0,5 tahun lalu,salah satu restoran fast food favorite ayam goreng dilapisi berbagai macam level pedas khas banget richesse ini,salah satu restoran fast food favorite ayam goreng dilapisi berbagai macam level pedas khas sekali richesse ini,"['salah', 'satu', 'restoran', 'fast', 'food', 'favorite', 'ayam', 'goreng', 'dilapisi', 'berbagai', 'macam', 'level', 'pedas', 'khas', 'sekali', 'richesse', 'ini']","['salah', 'satu', 'restoran', 'fast', 'food', 'favorite', 'ayam', 'goreng', 'lapis', 'bagai', 'macam', 'level', 'pedas', 'khas', 'sekali', 'richesse', 'ini']",0,1,negatif
31,yanuar adi kurniawan,4.0,6 tahun lalu,ayam goreng cenderung asin selain fire chicken varian minunan cuma 2 es teh pink lava,ayam goreng cenderung asin selain fire chicken varian minunan cuman 2 es teh pink lava,"['ayam', 'goreng', 'cenderung', 'asin', 'selain', 'fire', 'chicken', 'varian', 'minunan', 'cuman', '2', 'es', 'teh', 'pink', 'lava']","['ayam', 'goreng', 'cenderung', 'asin', 'selain', 'fire', 'chicken', 'varian', 'minunan', 'cuman', '2', 'es', 'teh', 'pink', 'lava']",0,0,netral
